round,test_accuracy,test_loss,norm,scenario
1.0,0.1054588607594936,2.718893672343548,GN,fedgkt noniid balanced
1.0,0.1017470991561181,2.5813023440445524,GN,fedgkt noniid unbalanced
2.0,0.3191006131642753,1.9608097012861607,BN,fedgkt iid balanced
2.0,0.1200302017718702,2.619026418358338,BN,fedgkt noniid balanced
2.0,0.1312446005060475,2.589956983516362,BN,fedgkt noniid unbalanced
2.0,0.222900184599156,2.106601547943389,GN,fedgkt iid balanced
2.0,0.1034843090717299,2.6455216611990946,GN,fedgkt noniid balanced
2.0,0.113132911392405,2.6873103809759087,GN,fedgkt noniid unbalanced
3.0,0.3542271954427563,1.8799735749646824,BN,fedgkt iid balanced
3.0,0.143579779830942,2.402104539290133,BN,fedgkt noniid balanced
3.0,0.1636186775102669,2.449713992048793,BN,fedgkt noniid unbalanced
3.0,0.2937730748945147,1.9644135093387167,GN,fedgkt iid balanced
3.0,0.1043314873417721,2.509186195321224,GN,fedgkt noniid balanced
3.0,0.0997231012658227,2.4911195237928303,GN,fedgkt noniid unbalanced
4.0,0.3834663832064695,1.8062507204691307,BN,fedgkt iid balanced
4.0,0.1393010351052036,2.385842376904522,BN,fedgkt noniid balanced
4.0,0.1567192840503513,2.4426947170997715,BN,fedgkt noniid unbalanced
4.0,0.3281480748945147,1.889202626395326,GN,fedgkt iid balanced
4.0,0.1151503164556961,2.485444139025885,GN,fedgkt noniid balanced
4.0,0.1158326740506329,2.590426581821361,GN,fedgkt noniid unbalanced
5.0,0.391117358944866,1.7982902062415818,BN,fedgkt iid balanced
5.0,0.13113911527398,2.455809209952751,BN,fedgkt noniid balanced
5.0,0.1336015361600559,2.579719716871212,BN,fedgkt noniid unbalanced
5.0,0.3461761603375528,1.8596768816815143,GN,fedgkt iid balanced
5.0,0.1279404008438818,2.61351565288592,GN,fedgkt noniid balanced
5.0,0.1285667194092826,2.703971494099259,GN,fedgkt noniid unbalanced
6.0,0.4117562038815749,1.7255531868173846,BN,fedgkt iid balanced
6.0,0.1435237408014061,2.3609030792807464,BN,fedgkt noniid balanced
6.0,0.1753011669617437,2.3036986980582834,BN,fedgkt noniid unbalanced
6.0,0.3884394778481012,1.784115014347849,GN,fedgkt iid balanced
6.0,0.115176687763713,2.3583010745953907,GN,fedgkt noniid balanced
6.0,0.1431764240506328,2.385964404480367,GN,fedgkt noniid unbalanced
7.0,0.4343168578900138,1.686264450170193,BN,fedgkt iid balanced
7.0,0.1628637988182838,2.479558099505644,BN,fedgkt noniid balanced
7.0,0.1854310456537268,2.356293468568269,BN,fedgkt noniid unbalanced
7.0,0.3963244989451476,1.7506099834220823,GN,fedgkt iid balanced
7.0,0.133293776371308,2.4412843756534888,GN,fedgkt noniid balanced
7.0,0.1267339135021096,2.557530615198964,GN,fedgkt noniid unbalanced
8.0,0.428703065695921,1.686225170709286,BN,fedgkt iid balanced
8.0,0.1756505867929673,2.31420026754264,BN,fedgkt noniid balanced
8.0,0.1645746374258787,2.47585858250708,BN,fedgkt noniid unbalanced
8.0,0.416676555907173,1.7183206960621764,GN,fedgkt iid balanced
8.0,0.1448839662447256,2.357897563020891,GN,fedgkt noniid balanced
8.0,0.1267207278481012,2.658141553049852,GN,fedgkt noniid unbalanced
9.0,0.4556809137971868,1.6207370318263636,BN,fedgkt iid balanced
9.0,0.1588652492402247,2.5105317293665825,BN,fedgkt noniid balanced
9.0,0.1440182028267226,2.4117163987425045,BN,fedgkt noniid unbalanced
9.0,0.424973628691983,1.685098131346803,GN,fedgkt iid balanced
9.0,0.1415545886075949,2.424689945389953,GN,fedgkt noniid balanced
9.0,0.1120648734177214,2.514741465411609,GN,fedgkt noniid unbalanced
10.0,0.4605068631642754,1.6117329001249383,BN,fedgkt iid balanced
10.0,0.154668914852039,2.381929041748182,BN,fedgkt noniid balanced
10.0,0.14363911527398,2.425459610392146,BN,fedgkt noniid unbalanced
10.0,0.4103606276371308,1.7033822107918657,GN,fedgkt iid balanced
10.0,0.1285700158227847,2.5313578644382297,GN,fedgkt noniid balanced
10.0,0.1452169040084387,2.3958403790550395,GN,fedgkt noniid unbalanced
11.0,0.4734090256115328,1.5853465922596828,BN,fedgkt iid balanced
11.0,0.1587663568351614,2.3488283928259257,BN,fedgkt noniid balanced
11.0,0.1954455498731361,2.25745866397501,BN,fedgkt noniid unbalanced
11.0,0.4265756856540084,1.6591389717432012,GN,fedgkt iid balanced
11.0,0.1395239978902953,2.378251056630904,GN,fedgkt noniid balanced
11.0,0.1588937236286919,2.3609505689596824,GN,fedgkt noniid unbalanced
12.0,0.4820785931220813,1.5645673920156324,BN,fedgkt iid balanced
12.0,0.1788777756115327,2.2960426844950708,BN,fedgkt noniid balanced
12.0,0.2128209454427564,2.33380986073085,BN,fedgkt noniid unbalanced
12.0,0.437559335443038,1.6410288618083744,GN,fedgkt iid balanced
12.0,0.1476661392405062,2.330170823250139,GN,fedgkt noniid balanced
12.0,0.1559599156118143,2.4138299002426087,GN,fedgkt noniid unbalanced
13.0,0.4962729496621656,1.5051638626170805,BN,fedgkt iid balanced
13.0,0.1481749802528829,2.365183340429127,BN,fedgkt noniid balanced
13.0,0.1651712882697606,2.3306141502569235,BN,fedgkt noniid unbalanced
13.0,0.47662513185654,1.5742872582206244,GN,fedgkt iid balanced
13.0,0.1497692510548523,2.3464946920358685,GN,fedgkt noniid balanced
13.0,0.1722145305907172,2.349975821187225,GN,fedgkt noniid unbalanced
14.0,0.5020383768773556,1.4900756918251,BN,fedgkt iid balanced
14.0,0.1956070741347395,2.3417879874015903,BN,fedgkt noniid balanced
14.0,0.2218135614765116,2.2065132673605325,BN,fedgkt noniid unbalanced
14.0,0.4797270569620253,1.5589874363146752,GN,fedgkt iid balanced
14.0,0.1673490242616033,2.3495532826029297,GN,fedgkt noniid balanced
14.0,0.1678270042194092,2.2339479444902155,GN,fedgkt noniid unbalanced
15.0,0.5037294370039379,1.4839345238705466,BN,fedgkt iid balanced
15.0,0.1808490308857943,2.340952626343391,BN,fedgkt noniid balanced
15.0,0.2173370319406466,2.2194744508300395,BN,fedgkt noniid unbalanced
15.0,0.4884427742616033,1.5385836308012533,GN,fedgkt iid balanced
15.0,0.1573806698312236,2.298150825450189,GN,fedgkt noniid balanced
15.0,0.1835607858649789,2.223096969711127,GN,fedgkt noniid unbalanced
16.0,0.4975387724469759,1.4908095985347956,BN,fedgkt iid balanced
16.0,0.2130088410123766,2.2663221214213696,BN,fedgkt noniid balanced
16.0,0.2339443631642753,2.233434591698117,BN,fedgkt noniid unbalanced
16.0,0.4907898206751054,1.526018228359866,GN,fedgkt iid balanced
16.0,0.19381263185654,2.2614097805968822,GN,fedgkt noniid balanced
16.0,0.1875791139240506,2.2682937382142754,GN,fedgkt noniid unbalanced
17.0,0.4988540414343175,1.480417080098943,BN,fedgkt iid balanced
17.0,0.1913250329954989,2.284191793462268,BN,fedgkt noniid balanced
17.0,0.218517147974402,2.1345806147804485,BN,fedgkt noniid unbalanced
17.0,0.4855979694092827,1.5289398328664434,GN,fedgkt iid balanced
17.0,0.1925534018987341,2.2550590443711744,GN,fedgkt noniid balanced
17.0,0.1883867352320675,2.2082414489255173,GN,fedgkt noniid unbalanced
18.0,0.4996979232908576,1.4771105947699468,BN,fedgkt iid balanced
18.0,0.2044150910123766,2.365264353804824,BN,fedgkt noniid balanced
18.0,0.2184545161178618,2.187942845793589,BN,fedgkt noniid unbalanced
18.0,0.4891185390295359,1.5109300804037586,GN,fedgkt iid balanced
18.0,0.159226661392405,2.353235898893091,GN,fedgkt noniid balanced
18.0,0.1660667194092826,2.3465635876112345,GN,fedgkt noniid unbalanced
19.0,0.4965959981853724,1.4778933063160755,BN,fedgkt iid balanced
19.0,0.2171293578900137,2.225060156611324,BN,fedgkt noniid balanced
19.0,0.2335553863710264,2.145245174247378,BN,fedgkt noniid unbalanced
19.0,0.4899887921940928,1.5050213975745417,GN,fedgkt iid balanced
19.0,0.1880010548523206,2.213921084232974,GN,fedgkt noniid balanced
19.0,0.1933115770042194,2.260350801723416,GN,fedgkt noniid unbalanced
20.0,0.5005220266663851,1.4751407879137028,BN,fedgkt iid balanced
20.0,0.19718605620225,2.263057663251956,BN,fedgkt noniid balanced
20.0,0.226662585738115,2.1281276083519427,BN,fedgkt noniid unbalanced
20.0,0.4908128955696202,1.5075795127872678,GN,fedgkt iid balanced
20.0,0.1703553533755274,2.3510289618737583,GN,fedgkt noniid balanced
20.0,0.2018789556962024,2.1931721728562303,GN,fedgkt noniid unbalanced
21.0,0.4999847112655413,1.465439302591708,BN,fedgkt iid balanced
21.0,0.2332949697043597,2.169161072192187,BN,fedgkt noniid balanced
21.0,0.1933061775102669,2.236273939883532,BN,fedgkt noniid unbalanced
21.0,0.4939774525316456,1.495242773078162,GN,fedgkt iid balanced
21.0,0.1895503691983121,2.2110487514910315,GN,fedgkt noniid balanced
21.0,0.2163963607594937,2.233144473778045,GN,fedgkt noniid unbalanced
22.0,0.5002022745566804,1.45703391363085,BN,fedgkt iid balanced
22.0,0.2235276964976087,2.199149115007511,BN,fedgkt noniid balanced
22.0,0.2092410403794652,2.175271408349023,BN,fedgkt noniid unbalanced
22.0,0.492728111814346,1.4816649202556047,GN,fedgkt iid balanced
22.0,0.1998879219409282,2.1699581411317435,GN,fedgkt noniid balanced
22.0,0.1913502109704641,2.1842788136961087,GN,fedgkt noniid unbalanced
23.0,0.5009835245566805,1.462391234885161,BN,fedgkt iid balanced
23.0,0.2260428599997184,2.224447408590009,BN,fedgkt noniid balanced
23.0,0.2261483452317859,2.213850767634965,BN,fedgkt noniid unbalanced
23.0,0.4980287447257384,1.474841833114624,GN,fedgkt iid balanced
23.0,0.2144514767932489,2.098959137216399,GN,fedgkt noniid balanced
23.0,0.2029305116033755,2.211963703461337,GN,fedgkt noniid unbalanced
24.0,0.5080839992402247,1.4437979716363074,BN,fedgkt iid balanced
24.0,0.2270021163288323,2.1344830295027304,BN,fedgkt noniid balanced
24.0,0.2312314148520391,2.1109274922366628,BN,fedgkt noniid unbalanced
24.0,0.5054687499999999,1.4639133410614755,GN,fedgkt iid balanced
24.0,0.205801687763713,2.0886081381689148,GN,fedgkt noniid balanced
24.0,0.2199894514767932,2.0971821139633406,GN,fedgkt noniid unbalanced
25.0,0.5069302545144864,1.4415222515610946,BN,fedgkt iid balanced
25.0,0.2163711827845285,2.3570011141253664,BN,fedgkt noniid balanced
25.0,0.2128011669617437,2.131161594775532,BN,fedgkt noniid unbalanced
25.0,0.5048556170886075,1.459635617511685,GN,fedgkt iid balanced
25.0,0.2092332542194092,2.1161594572449536,GN,fedgkt noniid balanced
25.0,0.2136702267932489,2.078756071344207,GN,fedgkt noniid unbalanced
26.0,0.5134538568351615,1.4256735998692636,BN,fedgkt iid balanced
26.0,0.2312248220250349,2.119129794491368,BN,fedgkt noniid balanced
26.0,0.2475981078900137,2.037917249345955,BN,fedgkt noniid unbalanced
26.0,0.5075356012658229,1.456327512998621,GN,fedgkt iid balanced
26.0,0.217309467299578,2.07240251519006,GN,fedgkt noniid balanced
26.0,0.2463212025316455,2.048012284035421,GN,fedgkt noniid unbalanced
27.0,0.5141065467085791,1.4291249466670457,BN,fedgkt iid balanced
27.0,0.24285786527398,2.105239921815661,BN,fedgkt noniid balanced
27.0,0.2745528810967648,2.08390099145428,BN,fedgkt noniid unbalanced
27.0,0.5081948839662448,1.4568164515344406,GN,fedgkt iid balanced
27.0,0.2100441719409282,2.0915789714845423,GN,fedgkt noniid balanced
27.0,0.2381263185654008,2.0520335100371123,GN,fedgkt noniid unbalanced
28.0,0.5143867418562585,1.4196767173058618,BN,fedgkt iid balanced
28.0,0.2202378758225032,2.332265867092815,BN,fedgkt noniid balanced
28.0,0.236789168016596,2.05652352242769,BN,fedgkt noniid unbalanced
28.0,0.510067246835443,1.4458791691542678,GN,fedgkt iid balanced
28.0,0.2040446993670885,2.101219512842879,GN,fedgkt noniid balanced
28.0,0.2360561708860759,2.058449494134525,GN,fedgkt noniid unbalanced
29.0,0.5191203916452881,1.4086781792322534,BN,fedgkt iid balanced
29.0,0.2023976859490854,2.251403872908796,BN,fedgkt noniid balanced
29.0,0.2540195213921234,2.148189927739306,BN,fedgkt noniid unbalanced
29.0,0.5114220727848101,1.4464164105145745,GN,fedgkt iid balanced
29.0,0.1962223101265822,2.1337390480665217,GN,fedgkt noniid balanced
29.0,0.2347474947257384,2.0766461145525743,GN,fedgkt noniid unbalanced
30.0,0.5186259296199717,1.406372768750547,BN,fedgkt iid balanced
30.0,0.224318835738115,2.3238277838525634,BN,fedgkt noniid balanced
30.0,0.2478123747676509,2.274169579721577,BN,fedgkt noniid unbalanced
30.0,0.5065236023206751,1.4572494953745023,GN,fedgkt iid balanced
30.0,0.1962058280590717,2.1133397589755964,GN,fedgkt noniid balanced
30.0,0.2300599947257383,2.089339188835289,GN,fedgkt noniid unbalanced
31.0,0.5180424644300982,1.4086648288229588,BN,fedgkt iid balanced
31.0,0.2553018262444441,2.1045962690626765,BN,fedgkt noniid balanced
31.0,0.2434050699153301,2.1702340483488154,BN,fedgkt noniid unbalanced
31.0,0.5131032436708861,1.430618074523749,GN,fedgkt iid balanced
31.0,0.218061049578059,2.072107675306908,GN,fedgkt noniid balanced
31.0,0.2506955432489451,2.0530563478731403,GN,fedgkt noniid unbalanced
32.0,0.5223970266663852,1.396187728927482,BN,fedgkt iid balanced
32.0,0.2236925171727142,2.126004850494584,BN,fedgkt noniid balanced
32.0,0.255957812531364,2.098089279285839,BN,fedgkt noniid unbalanced
32.0,0.5116363396624473,1.4394921090029464,GN,fedgkt iid balanced
32.0,0.1938917457805906,2.101950412561119,GN,fedgkt noniid balanced
32.0,0.2353309599156118,2.0798343324963056,GN,fedgkt noniid unbalanced
33.0,0.5206861880587902,1.3963392348051815,BN,fedgkt iid balanced
33.0,0.2409162777212374,2.105427869394735,BN,fedgkt noniid balanced
33.0,0.2671886933330518,2.074081527213381,BN,fedgkt noniid unbalanced
33.0,0.5125659282700422,1.429279386846325,GN,fedgkt iid balanced
33.0,0.22350013185654,2.0538450186765647,GN,fedgkt noniid balanced
33.0,0.2402393196202531,2.069781943011384,GN,fedgkt noniid unbalanced
34.0,0.521012532995499,1.39766580920921,BN,fedgkt iid balanced
34.0,0.2337663568351614,2.182111823893171,BN,fedgkt noniid balanced
34.0,0.2614166732908576,2.121395258091044,BN,fedgkt noniid unbalanced
34.0,0.5126153744725738,1.4310415825763332,GN,fedgkt iid balanced
34.0,0.2154371044303797,2.0888033272344857,GN,fedgkt noniid balanced
34.0,0.2338706487341772,2.0825695399493607,GN,fedgkt noniid unbalanced
35.0,0.5208180445988746,1.4003114119937894,BN,fedgkt iid balanced
35.0,0.2194566258225032,2.1498045350754555,BN,fedgkt noniid balanced
35.0,0.2633318895355834,2.1726273219116368,BN,fedgkt noniid unbalanced
35.0,0.5166304061181436,1.4252351279500164,GN,fedgkt iid balanced
35.0,0.220404799578059,2.0745865481312262,GN,fedgkt noniid balanced
35.0,0.2392339135021096,2.0383355478697185,GN,fedgkt noniid unbalanced
36.0,0.5239463410123767,1.3904546389925574,BN,fedgkt iid balanced
36.0,0.2369572851052036,2.1038328695220527,BN,fedgkt noniid balanced
36.0,0.2518867418562585,2.019270095777285,BN,fedgkt noniid unbalanced
36.0,0.5184302478902953,1.419315994993041,GN,fedgkt iid balanced
36.0,0.2233979430379746,2.064210181648721,GN,fedgkt noniid balanced
36.0,0.2501714135021096,2.0250274717053283,GN,fedgkt noniid unbalanced
37.0,0.5214542524047817,1.397568090814452,BN,fedgkt iid balanced
37.0,0.2507659612655411,2.0759445547377253,BN,fedgkt noniid balanced
37.0,0.2745133241347395,2.005703897247208,BN,fedgkt noniid unbalanced
37.0,0.5177775580168776,1.419091749140985,GN,fedgkt iid balanced
37.0,0.2310456223628691,2.0373479513176385,GN,fedgkt noniid balanced
37.0,0.2601166930379746,1.9993371221586616,GN,fedgkt noniid unbalanced
38.0,0.5233859507170181,1.3922491744423455,BN,fedgkt iid balanced
38.0,0.2509769317296762,2.074725441321416,BN,fedgkt noniid balanced
38.0,0.2580741099997184,2.0197641971567752,BN,fedgkt noniid unbalanced
38.0,0.5174281381856539,1.4195859464663494,GN,fedgkt iid balanced
38.0,0.2375988924050632,2.024532978997452,GN,fedgkt noniid balanced
38.0,0.2506164293248945,2.0144271670011533,GN,fedgkt noniid unbalanced
39.0,0.5227563357381152,1.3907609066705404,BN,fedgkt iid balanced
39.0,0.2726706289870602,2.050334045235491,BN,fedgkt noniid balanced
39.0,0.2797051754005622,2.0063372194841183,BN,fedgkt noniid unbalanced
39.0,0.5144679588607595,1.430340206924873,GN,fedgkt iid balanced
39.0,0.2494560917721518,2.022146286491604,GN,fedgkt noniid balanced
39.0,0.2600771360759493,2.003936255028479,GN,fedgkt noniid unbalanced
40.0,0.5232442049364273,1.3882270610104877,BN,fedgkt iid balanced
40.0,0.2488771163288323,2.166964641686104,BN,fedgkt noniid balanced
40.0,0.2775855815187057,2.009392762669404,BN,fedgkt noniid unbalanced
40.0,0.5168215981012657,1.4201379736264548,GN,fedgkt iid balanced
40.0,0.2290545886075949,2.040661823095652,GN,fedgkt noniid balanced
40.0,0.2530327004219408,2.0216631013129835,GN,fedgkt noniid unbalanced
41.0,0.5234980287760899,1.3887157418379543,BN,fedgkt iid balanced
41.0,0.2508252967085791,2.1023554355106016,BN,fedgkt noniid balanced
41.0,0.2721201279322078,2.056506685196975,BN,fedgkt noniid unbalanced
41.0,0.5170787183544304,1.4193802943209557,GN,fedgkt iid balanced
41.0,0.2307060917721518,2.048020801111616,GN,fedgkt noniid balanced
41.0,0.2613660337552742,2.0062574386596683,GN,fedgkt noniid unbalanced
42.0,0.5213784348942333,1.3968542727059694,BN,fedgkt iid balanced
42.0,0.2451225013499293,2.120684537034874,BN,fedgkt noniid balanced
42.0,0.2730925699153302,2.020745547544477,BN,fedgkt noniid unbalanced
42.0,0.5137262658227848,1.4232196569694244,GN,fedgkt iid balanced
42.0,0.2396327795358649,2.047189163105397,GN,fedgkt noniid balanced
42.0,0.2579970991561181,1.999258467316124,GN,fedgkt noniid unbalanced
43.0,0.5224959190714483,1.3938783306183935,BN,fedgkt iid balanced
43.0,0.2540294106326298,2.024383349742944,BN,fedgkt noniid balanced
43.0,0.2961971321516171,2.015217890248896,BN,fedgkt noniid unbalanced
43.0,0.5162315400843882,1.4123892057042584,GN,fedgkt iid balanced
43.0,0.2348200158227848,2.042071126332263,GN,fedgkt noniid balanced
43.0,0.2690466772151899,1.9843914296053635,GN,fedgkt noniid unbalanced
44.0,0.5209037513499294,1.3921480738235168,BN,fedgkt iid balanced
44.0,0.243461108944866,2.093960373293372,BN,fedgkt noniid balanced
44.0,0.2553479760334737,2.00179159694822,BN,fedgkt noniid unbalanced
44.0,0.5157964135021097,1.4197578150763288,GN,fedgkt iid balanced
44.0,0.2203124999999999,2.0760989408452803,GN,fedgkt noniid balanced
44.0,0.2739418512658227,1.980391554792219,GN,fedgkt noniid unbalanced
45.0,0.5212828389026721,1.397479224036388,BN,fedgkt iid balanced
45.0,0.2385494528267226,2.159191065832909,BN,fedgkt noniid balanced
45.0,0.2513362408014061,2.0263759428261445,BN,fedgkt noniid unbalanced
45.0,0.5156019251054852,1.4164311792277082,GN,fedgkt iid balanced
45.0,0.2323806698312236,2.038527356069299,GN,fedgkt noniid balanced
45.0,0.2584882647679324,2.020644454513421,GN,fedgkt noniid unbalanced
46.0,0.520142279830942,1.397533051406657,BN,fedgkt iid balanced
46.0,0.263200032995499,2.151974422400887,BN,fedgkt noniid balanced
46.0,0.2632989254005622,2.0106963190674016,BN,fedgkt noniid unbalanced
46.0,0.5131988396624473,1.421913984505939,GN,fedgkt iid balanced
46.0,0.2335574894514767,2.033968244775941,GN,fedgkt noniid balanced
46.0,0.2664754746835443,1.9970701005891407,GN,fedgkt noniid unbalanced
47.0,0.5222289095777775,1.3925878579429174,BN,fedgkt iid balanced
47.0,0.2296458399575243,2.1353623739600422,BN,fedgkt noniid balanced
47.0,0.2557765097887479,2.043120697009789,BN,fedgkt noniid unbalanced
47.0,0.5136174841772152,1.4161979076480062,GN,fedgkt iid balanced
47.0,0.2313620780590717,2.027858684485472,GN,fedgkt noniid balanced
47.0,0.2662348364978902,2.0002377288753976,GN,fedgkt noniid unbalanced
48.0,0.5202642471305201,1.401466536730527,BN,fedgkt iid balanced
48.0,0.264370259788748,2.0827356073246475,BN,fedgkt noniid balanced
48.0,0.266865644809845,2.250881307972508,BN,fedgkt noniid unbalanced
48.0,0.5129450158227847,1.4188368238477265,GN,fedgkt iid balanced
48.0,0.2349815400843881,2.023207495182376,GN,fedgkt noniid balanced
48.0,0.2706816983122362,1.9859439639602532,GN,fedgkt noniid unbalanced
49.0,0.5186555973414907,1.4002241194070886,BN,fedgkt iid balanced
49.0,0.2796557291980306,2.0698100647668536,BN,fedgkt noniid balanced
49.0,0.2680556500841066,2.1037698204832984,BN,fedgkt noniid unbalanced
49.0,0.5129582014767933,1.4182857636660966,GN,fedgkt iid balanced
49.0,0.2346980485232067,2.025359545428038,GN,fedgkt noniid balanced
49.0,0.2660403481012657,1.9872906052613564,GN,fedgkt noniid unbalanced
50.0,0.5195027756115328,1.3955557165592272,BN,fedgkt iid balanced
50.0,0.2828301754005622,2.071040719101071,BN,fedgkt noniid balanced
50.0,0.2635131922781994,2.1274427008853927,BN,fedgkt noniid unbalanced
50.0,0.5105287447257384,1.425032831143729,GN,fedgkt iid balanced
50.0,0.2365011867088607,2.0258845731175903,GN,fedgkt noniid balanced
50.0,0.2682390559071729,1.9851540840627773,GN,fedgkt noniid unbalanced
